2020-04-18 13:02:02,399 INFO  Logger.cs: 70 - 
2020-04-18 13:06:36,463 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_FEASimplified.SLDASM
2020-04-18 13:06:36,464 INFO  ExportHelperExtension.cs: 1142 - Found 37 in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:06:36,465 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:06:36,465 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-04-18 13:06:36,466 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-04-18 13:06:36,466 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_CarriageFEA-1
2020-04-18 13:06:36,467 INFO  ExportHelperExtension.cs: 1142 - Found 75 in ARM_GL_CarriageFEA-1
2020-04-18 13:06:36,468 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_CarriageFEA-1
2020-04-18 13:06:36,468 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_VBeamsSimplified-1
2020-04-18 13:06:36,469 INFO  ExportHelperExtension.cs: 1142 - Found 35 in ARM_GL_VBeamsSimplified-1
2020-04-18 13:06:36,470 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_VBeamsSimplified-1
2020-04-18 13:06:36,475 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_LeadScrewSimplified-1
2020-04-18 13:06:36,476 INFO  ExportHelperExtension.cs: 1142 - Found 25 in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:06:36,477 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:06:36,477 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_ARM1_FEA-1
2020-04-18 13:06:36,478 INFO  ExportHelperExtension.cs: 1142 - Found 28 in ARM_GL_ARM1_FEA-1
2020-04-18 13:06:36,479 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_ARM1_FEA-1
2020-04-18 13:06:36,479 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_ARM2_FEA-1
2020-04-18 13:06:36,480 INFO  ExportHelperExtension.cs: 1142 - Found 30 in ARM_GL_ARM2_FEA-1
2020-04-18 13:06:36,481 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_ARM2_FEA-1
2020-04-18 13:06:37,099 INFO  SwAddin.cs: 316 - Loading config tree
2020-04-18 13:06:37,100 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-04-18 13:06:37,102 INFO  SwAddin.cs: 321 - Showing property manager
2020-04-18 13:07:31,220 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:07:33,690 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:07:34,612 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:07:51,123 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:08:20,394 INFO  SwAddin.cs: 271 - Assembly export called for file ARM_GL_FEASimplified.SLDASM
2020-04-18 13:08:20,395 INFO  SwAddin.cs: 276 - Save is required
2020-04-18 13:08:20,395 INFO  SwAddin.cs: 290 - Saving assembly
2020-04-18 13:08:20,992 INFO  SwAddin.cs: 293 - Opening property manager
2020-04-18 13:08:20,993 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_FEASimplified.SLDASM
2020-04-18 13:08:20,994 INFO  ExportHelperExtension.cs: 1142 - Found 37 in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:08:20,995 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:08:20,995 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-04-18 13:08:20,996 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-04-18 13:08:20,996 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_CarriageFEA-1
2020-04-18 13:08:20,997 INFO  ExportHelperExtension.cs: 1142 - Found 75 in ARM_GL_CarriageFEA-1
2020-04-18 13:08:20,997 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_CarriageFEA-1
2020-04-18 13:08:20,998 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_VBeamsSimplified-1
2020-04-18 13:08:20,998 INFO  ExportHelperExtension.cs: 1142 - Found 35 in ARM_GL_VBeamsSimplified-1
2020-04-18 13:08:20,999 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_VBeamsSimplified-1
2020-04-18 13:08:20,999 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_LeadScrewSimplified-1
2020-04-18 13:08:20,999 INFO  ExportHelperExtension.cs: 1142 - Found 25 in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:08:21,000 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:08:21,001 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_ARM1_FEA-1
2020-04-18 13:08:21,001 INFO  ExportHelperExtension.cs: 1142 - Found 28 in ARM_GL_ARM1_FEA-1
2020-04-18 13:08:21,002 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_ARM1_FEA-1
2020-04-18 13:08:21,002 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_ARM2_FEA-1
2020-04-18 13:08:21,003 INFO  ExportHelperExtension.cs: 1142 - Found 30 in ARM_GL_ARM2_FEA-1
2020-04-18 13:08:21,003 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_ARM2_FEA-1
2020-04-18 13:08:21,004 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_FEASimplified.SLDASM
2020-04-18 13:08:21,005 INFO  ExportHelperExtension.cs: 1142 - Found 37 in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:08:21,005 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:08:21,006 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-04-18 13:08:21,006 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-04-18 13:08:21,007 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_CarriageFEA-1
2020-04-18 13:08:21,008 INFO  ExportHelperExtension.cs: 1142 - Found 75 in ARM_GL_CarriageFEA-1
2020-04-18 13:08:21,009 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_CarriageFEA-1
2020-04-18 13:08:21,009 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_VBeamsSimplified-1
2020-04-18 13:08:21,010 INFO  ExportHelperExtension.cs: 1142 - Found 35 in ARM_GL_VBeamsSimplified-1
2020-04-18 13:08:21,011 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_VBeamsSimplified-1
2020-04-18 13:08:21,011 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_LeadScrewSimplified-1
2020-04-18 13:08:21,012 INFO  ExportHelperExtension.cs: 1142 - Found 25 in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:08:21,013 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:08:21,013 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_ARM1_FEA-1
2020-04-18 13:08:21,013 INFO  ExportHelperExtension.cs: 1142 - Found 28 in ARM_GL_ARM1_FEA-1
2020-04-18 13:08:21,014 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_ARM1_FEA-1
2020-04-18 13:08:21,015 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_ARM2_FEA-1
2020-04-18 13:08:21,015 INFO  ExportHelperExtension.cs: 1142 - Found 30 in ARM_GL_ARM2_FEA-1
2020-04-18 13:08:21,016 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_ARM2_FEA-1
2020-04-18 13:08:21,584 INFO  SwAddin.cs: 316 - Loading config tree
2020-04-18 13:08:21,585 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-04-18 13:08:21,588 INFO  SwAddin.cs: 321 - Showing property manager
2020-04-18 13:08:44,815 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:08:59,507 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:09:02,142 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:09:02,444 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:10:32,613 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:11:46,573 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-04-18 13:11:46,867 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-04-18 13:12:10,997 INFO  SwAddin.cs: 271 - Assembly export called for file ARM_GL_FEASimplified.SLDASM
2020-04-18 13:12:10,997 INFO  SwAddin.cs: 276 - Save is required
2020-04-18 13:12:10,997 INFO  SwAddin.cs: 290 - Saving assembly
2020-04-18 13:12:11,569 INFO  SwAddin.cs: 293 - Opening property manager
2020-04-18 13:12:11,569 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_FEASimplified.SLDASM
2020-04-18 13:12:11,570 INFO  ExportHelperExtension.cs: 1142 - Found 38 in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:12:11,570 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:12:11,570 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-04-18 13:12:11,571 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-04-18 13:12:11,571 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_CarriageFEA-1
2020-04-18 13:12:11,572 INFO  ExportHelperExtension.cs: 1142 - Found 75 in ARM_GL_CarriageFEA-1
2020-04-18 13:12:11,572 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_CarriageFEA-1
2020-04-18 13:12:11,572 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_VBeamsSimplified-1
2020-04-18 13:12:11,573 INFO  ExportHelperExtension.cs: 1142 - Found 35 in ARM_GL_VBeamsSimplified-1
2020-04-18 13:12:11,573 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_VBeamsSimplified-1
2020-04-18 13:12:11,574 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_LeadScrewSimplified-1
2020-04-18 13:12:11,574 INFO  ExportHelperExtension.cs: 1142 - Found 25 in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:12:11,575 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:12:11,575 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_ARM1_FEA-1
2020-04-18 13:12:11,576 INFO  ExportHelperExtension.cs: 1142 - Found 28 in ARM_GL_ARM1_FEA-1
2020-04-18 13:12:11,577 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_ARM1_FEA-1
2020-04-18 13:12:11,577 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ARM_GL_ARM2_FEA-1
2020-04-18 13:12:11,578 INFO  ExportHelperExtension.cs: 1142 - Found 30 in ARM_GL_ARM2_FEA-1
2020-04-18 13:12:11,579 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ARM_GL_ARM2_FEA-1
2020-04-18 13:12:11,579 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_FEASimplified.SLDASM
2020-04-18 13:12:11,580 INFO  ExportHelperExtension.cs: 1142 - Found 38 in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:12:11,581 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_FEASimplified.SLDASM
2020-04-18 13:12:11,581 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-04-18 13:12:11,582 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-04-18 13:12:11,582 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_CarriageFEA-1
2020-04-18 13:12:11,583 INFO  ExportHelperExtension.cs: 1142 - Found 75 in ARM_GL_CarriageFEA-1
2020-04-18 13:12:11,585 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_CarriageFEA-1
2020-04-18 13:12:11,585 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_VBeamsSimplified-1
2020-04-18 13:12:11,586 INFO  ExportHelperExtension.cs: 1142 - Found 35 in ARM_GL_VBeamsSimplified-1
2020-04-18 13:12:11,586 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_VBeamsSimplified-1
2020-04-18 13:12:11,587 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_LeadScrewSimplified-1
2020-04-18 13:12:11,588 INFO  ExportHelperExtension.cs: 1142 - Found 25 in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:12:11,588 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_LeadScrewSimplified-1
2020-04-18 13:12:11,589 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_ARM1_FEA-1
2020-04-18 13:12:11,589 INFO  ExportHelperExtension.cs: 1142 - Found 28 in ARM_GL_ARM1_FEA-1
2020-04-18 13:12:11,590 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_ARM1_FEA-1
2020-04-18 13:12:11,591 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ARM_GL_ARM2_FEA-1
2020-04-18 13:12:11,593 INFO  ExportHelperExtension.cs: 1142 - Found 30 in ARM_GL_ARM2_FEA-1
2020-04-18 13:12:11,594 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ARM_GL_ARM2_FEA-1
2020-04-18 13:12:12,168 INFO  SwAddin.cs: 316 - Loading config tree
2020-04-18 13:12:12,177 INFO  Serialization.cs: 275 - URDF Configuration found
